06-08-2011;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-03-2012;true;AU;10556.530000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-03-2013;true;AU;5035.972100;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-08-2011;true;US;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-02-2014;true;FR;2495.340000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-09-2013;true;FR;2546.900000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
19-11-2013;true;US;3266.170000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-10-2011;true;FR;3374.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-03-2012;true;GB;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-09-2012;true;CA;2071.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-02-2014;true;GB;2556.930000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-06-2013;true;DE;84.980000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-05-2011;true;FR;3399.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-01-2012;true;AU;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;false;FR;3757.028500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-12-2013;true;US;1277.370000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-11-2011;true;US;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-09-2013;true;GB;26.970000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-11-2013;true;DE;1296.360000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-05-2012;true;AU;7677.358200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-01-2013;true;AU;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-07-2013;true;DE;228.980000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-09-2011;true;DE;3399.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-06-2014;true;GB;88.460000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
15-12-2012;true;US;5903.945300;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-03-2014;true;AU;3261.020000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;false;GB;5859.007200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-07-2012;true;FR;2443.350000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-12-2013;true;DE;75.480000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-06-2012;true;DE;4363.125000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
18-05-2013;true;GB;782.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-03-2013;true;CA;2049.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-07-2012;true;US;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
21-08-2013;true;FR;157.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-04-2014;true;CA;211.910000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-11-2013;true;CA;221.520000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-08-2013;true;US;1353.060000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-09-2012;true;AU;13409.472000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-05-2014;true;US;1031.730000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-06-2013;true;AU;2638.320000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-05-2014;true;FR;547.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-12-2013;true;CA;314.690000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
15-12-2011;true;AU;21088.060000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-03-2013;true;US;5708.819200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-07-2013;true;CA;228.720000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-06-2012;true;US;4886.700000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-01-2014;true;FR;2451.230000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
27-11-2012;true;FR;2071.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-04-2014;true;DE;259.420000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-07-2011;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-06-2012;true;CA;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-04-2013;true;GB;2443.350000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-05-2014;true;GB;1636.890000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-10-2011;true;AU;17509.790000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-07-2013;true;FR;379.860000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-06-2013;true;GB;88.980000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-12-2013;true;AU;349.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-02-2012;true;US;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-02-2014;true;DE;150.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-02-2013;true;DE;2071.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-03-2014;true;CA;2574.810000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-04-2013;true;DE;4230.660700;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-11-2013;true;AU;4305.410000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-07-2011;true;AU;7652.358200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-10-2011;true;CA;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-05-2011;false;CA;7324.036400;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
27-05-2013;true;US;6930.284600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-01-2014;true;CA;281.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-09-2012;true;AU;4230.660700;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-04-2014;true;US;2744.070000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
09-05-2013;true;FR;2443.350000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-03-2014;false;GB;9448.284000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-02-2014;true;CA;190.610000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-04-2013;true;US;5708.819200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-12-2012;true;AU;4624.912500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-03-2014;true;DE;125.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
21-08-2013;true;GB;436.420000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
18-11-2011;true;AU;4074.088200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;false;CA;24442.392500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-09-2012;true;GB;4624.912500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-09-2013;true;AU;393.920000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-03-2012;true;US;10556.530000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-04-2013;true;CA;782.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-10-2012;true;AU;5146.115000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-03-2013;false;US;85310.373792;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-01-2014;true;DE;198.260000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-06-2014;true;US;580.070000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-01-2012;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-09-2011;true;AU;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
21-05-2012;true;US;22664.536400;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
19-05-2014;true;DE;810.820000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-03-2013;true;GB;5013.650700;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-08-2012;true;AU;6806.475000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-10-2011;true;AU;3399.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-04-2014;true;FR;1797.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
09-05-2013;true;DE;8373.499900;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-08-2013;true;AU;7261.450000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-03-2012;true;DE;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-07-2013;true;US;1515.330000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
27-11-2012;true;AU;9511.612500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-04-2014;true;GB;122.950000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
15-08-2011;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-12-2013;true;GB;1768.960000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
20-06-2014;true;DE;192.460000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
18-11-2011;true;DE;3374.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
31-10-2012;true;GB;5253.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-02-2013;true;FR;4230.660700;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
21-02-2013;true;US;4903.507800;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-04-2013;true;AU;8328.857100;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-09-2013;true;CA;179.190000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-05-2012;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
20-01-2013;true;US;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
19-05-2014;true;CA;190.860000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-06-2011;true;CA;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-09-2013;true;DE;57.970000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-11-2013;true;GB;1762.370000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-07-2011;true;DE;11433.908200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-12-2011;true;US;13931.520000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-03-2012;true;CA;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-01-2014;true;AU;1495.210000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-07-2011;true;US;10556.530000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-12-2012;true;CA;4120.517800;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-07-2012;true;AU;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-07-2013;true;GB;122.010000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-03-2014;true;US;3100.620000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
20-06-2014;true;CA;156.180000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
14-06-2013;true;FR;7.950000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
23-10-2013;true;US;884.390000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;true;GB;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
20-04-2012;true;AU;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-05-2012;true;CA;3374.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
27-11-2011;true;GB;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-04-2013;true;AU;6191.937400;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
05-10-2013;true;US;6820.090000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-06-2014;true;AU;110.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
24-08-2012;true;US;4142.839200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-01-2014;true;GB;162.220000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-12-2012;true;GB;1000.437500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-11-2013;true;FR;48.560000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
08-06-2011;true;US;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-03-2014;false;CA;11355.317780;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-08-2013;true;DE;259.220000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-02-2013;true;GB;4624.912500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-09-2012;true;DE;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-07-2013;true;AU;346.200000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-02-2012;true;AU;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-10-2012;true;US;4120.517800;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-03-2013;true;AU;13671.259500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-02-2014;true;GB;34.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
05-06-2013;true;DE;154.750000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-12-2013;true;FR;220.430000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-03-2014;false;DE;9041.628000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-08-2013;true;CA;128.200000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-02-2014;true;US;3667.170000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
31-10-2012;true;FR;5146.115000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-09-2011;true;US;15711.276400;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-05-2012;true;DE;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-09-2013;true;FR;179.960000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-02-2014;true;FR;725.390000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
28-11-2013;true;US;5946.690000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
19-03-2012;true;AU;13931.520000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
24-12-2012;true;US;2049.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-01-2013;true;GB;1000.437500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-04-2014;true;AU;6242.060000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
13-11-2011;true;US;17509.790000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
27-02-2014;true;AU;330.770000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-04-2014;true;CA;250.210000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-03-2012;true;FR;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-01-2012;true;AU;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-02-2012;true;CA;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-09-2012;true;GB;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-12-2013;true;CA;297.870000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
16-01-2013;true;AU;13910.725600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-07-2013;true;DE;1860.210000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-08-2013;true;US;5566.050000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-08-2013;true;FR;2337.480000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;true;DE;782.990000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-11-2012;true;US;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-09-2013;true;GB;230.700000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-11-2013;true;DE;191.640000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
03-01-2014;true;US;1497.110000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-05-2012;true;AU;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
20-09-2011;true;CA;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
04-04-2014;true;DE;1276.230000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-06-2011;true;GB;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
19-07-2012;true;US;6544.687500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-12-2013;true;DE;1468.280000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-12-2011;true;AU;4277.368200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-09-2012;true;AU;2964.552500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-06-2014;true;FR;98.550000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-08-2012;true;FR;2071.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-03-2013;true;DE;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-03-2014;false;FR;13452.868920;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
15-08-2011;true;AU;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-06-2011;true;FR;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-10-2011;true;GB;3578.270000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-04-2013;true;US;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-07-2013;true;CA;184.950000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
31-10-2012;true;DE;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
05-06-2013;true;AU;2392.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-06-2014;true;GB;154.760000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-02-2013;true;AU;1565.980000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-01-2014;true;FR;1448.520000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
25-02-2012;true;US;14313.080000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-11-2013;true;CA;2634.920000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-12-2012;true;FR;4120.517800;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-07-2013;true;US;2078.830000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
31-10-2012;true;AU;8726.250000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
07-07-2013;true;FR;222.500000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-03-2013;true;US;3615.078200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
10-11-2013;true;AU;3648.790000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-05-2014;true;DE;172.260000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
26-10-2011;true;CA;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
15-08-2012;true;AU;7545.125000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-06-2014;true;US;467.550000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
24-01-2012;true;US;699.098200;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
30-04-2013;true;FR;9024.025600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-01-2014;true;CA;2454.120000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
18-05-2013;true;US;5120.955300;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-02-2013;true;CA;2071.419600;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
22-02-2014;true;DE;92.950000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
17-04-2014;true;US;3971.580000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-08-2012;true;GB;1565.980000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
11-01-2013;true;DE;7541.983900;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
05-06-2013;true;GB;7.280000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
06-04-2012;true;US;7156.540000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
02-01-2012;true;CA;10734.810000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
12-08-2013;true;GB;864.260000;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
29-09-2012;true;AU;4624.912500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
01-07-2012;true;GB;2181.562500;172524.4512;Syed;E;Abbas;4251368.5497;Linda;C;Mitchell
